topic,message_type,bag_time_ns,bag_time_s,time_from_start_s,header_time_ns,header_time_s,z
/spool_cable_odom,nav_msgs/msg/Odometry,1784312959247807309,1784312959.247807264,4.519875865,1784134663993597251,1784134663.993597269,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784312959277273301,1784312959.277273417,4.549341857,1784134664322656219,1784134664.322656155,-0.003107988368
/spool_cable_odom,nav_msgs/msg/Odometry,1784312959448633003,1784312959.448633194,4.720701559,1784134664143546176,1784134664.143546104,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784312959548205423,1784312959.548205376,4.820273979,1784134664523500752,1784134664.523500681,-0.004962613461
/spool_cable_odom,nav_msgs/msg/Odometry,1784312959580755993,1784312959.580755949,4.852824549,1784134664243626128,1784134664.243626356,0.000000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784312959651564201,1784312959.651564360,4.923632757,1784134664293463994,1784134664.293463945,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784312959672674672,1784312959.672674656,4.944743228,1784134664623690005,1784134664.623689890,-0.005801012946
/spool_cable_odom,nav_msgs/msg/Odometry,1784312959782902140,1784312959.782902002,5.054970696,1784134664393637156,1784134664.393637180,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784312959799376793,1784312959.799376965,5.071445349,1784134664722671962,1784134664.722671986,-0.005517129606
/kiss/odometry,nav_msgs/msg/Odometry,1784312959948799645,1784312959.948799849,5.220868201,1784134664823516421,1784134664.823516369,-0.006151771789
/spool_cable_odom,nav_msgs/msg/Odometry,1784312959980032485,1784312959.980032444,5.252101041,1784134664543509573,1784134664.543509483,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784312960065421843,1784312960.065421820,5.337490399,1784134664923668772,1784134664.923668623,-0.007164343105
/spool_cable_odom,nav_msgs/msg/Odometry,1784312960112931275,1784312960.112931252,5.384999831,1784134664643597735,1784134664.643597841,0.000000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784312960181481975,1784312960.181482077,5.453550531,1784134664693642024,1784134664.693641901,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784312960204932391,1784312960.204932451,5.477000947,1784134665022612707,1784134665.022612810,-0.009069465647
/spool_cable_odom,nav_msgs/msg/Odometry,1784312960312981082,1784312960.312980890,5.585049638,1784134664793483035,1784134664.793483019,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784312960342002838,1784312960.342002869,5.614071394,1784134665123645851,1784134665.123646021,-0.011673531593
/kiss/odometry,nav_msgs/msg/Odometry,1784312960471764183,1784312960.471764326,5.743832739,1784134665223508435,1784134665.223508596,-0.013264807968
/spool_cable_odom,nav_msgs/msg/Odometry,1784312960512856106,1784312960.512856007,5.784924662,1784134664943299815,1784134664.943299770,0.000000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784312960579831820,1784312960.579831839,5.851900376,1784134664993490921,1784134664.993490934,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784312960614107084,1784312960.614107132,5.886175640,1784134665323537197,1784134665.323537111,-0.013149119789
/spool_cable_odom,nav_msgs/msg/Odometry,1784312960715022534,1784312960.715022564,5.987091090,1784134665093532239,1784134665.093532085,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784312960738231524,1784312960.738231659,6.010300080,1784134665423347137,1784134665.423347235,-0.013198663052
/spool_cable_odom,nav_msgs/msg/Odometry,1784312960848652911,1784312960.848652840,6.120721467,1784134665193582315,1784134665.193582296,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784312960871293800,1784312960.871293783,6.143362356,1784134665523658454,1784134665.523658514,-0.014658218067
/kiss/odometry,nav_msgs/msg/Odometry,1784312960999176428,1784312960.999176502,6.271244984,1784134665623604657,1784134665.623604774,-0.015640949361
/spool_cable_odom,nav_msgs/msg/Odometry,1784312961048417564,1784312961.048417568,6.320486120,1784134665343587471,1784134665.343587637,0.000000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784312961115854068,1784312961.115854025,6.387922624,1784134665393547115,1784134665.393547058,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784312961131769389,1784312961.131769419,6.403837945,1784134665722692962,1784134665.722692966,-0.015090890199
/spool_cable_odom,nav_msgs/msg/Odometry,1784312961247761942,1784312961.247761965,6.519830498,1784134665493537618,1784134665.493537426,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784312961272523988,1784312961.272524118,6.544592544,1784134665823627354,1784134665.823627234,-0.015302939260
/spool_cable_odom,nav_msgs/msg/Odometry,1784312961380829752,1784312961.380829811,6.652898308,1784134665593617043,1784134665.593617201,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784312961400638760,1784312961.400638819,6.672707316,1784134665923584128,1784134665.923583984,-0.017328908960
/kiss/odometry,nav_msgs/msg/Odometry,1784312961531022904,1784312961.531022787,6.803091460,1784134666023508859,1784134666.023508787,-0.018031936010
/spool_cable_odom,nav_msgs/msg/Odometry,1784312961582649475,1784312961.582649708,6.854718031,1784134665743618052,1784134665.743618011,0.000000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784312961650026091,1784312961.650026083,6.922094647,1784134665793666896,1784134665.793666840,0.000000000000
/kiss/odometry,nav_msgs/msg/Odometry,1784312961666573820,1784312961.666573763,6.938642376,1784134666122649366,1784134666.122649431,-0.018845547627
/kiss/odometry,nav_msgs/msg/Odometry,1784312961811275728,1784312961.811275721,7.083344284,1784134666223505016,1784134666.223504782,-0.019613799724
/kiss/odometry,nav_msgs/msg/Odometry,1784312961935345667,1784312961.935345650,7.207414223,1784134666323485141,1784134666.323485136,-0.019498663662
/kiss/odometry,nav_msgs/msg/Odometry,1784312962072870564,1784312962.072870731,7.344939120,1784134666423628258,1784134666.423628330,-0.019341224113
/kiss/odometry,nav_msgs/msg/Odometry,1784312962214113042,1784312962.214112997,7.486181598,1784134666522589590,1784134666.522589684,-0.020027752582
/kiss/odometry,nav_msgs/msg/Odometry,1784312962322096468,1784312962.322096348,7.594165024,1784134666623540272,1784134666.623540163,-0.021369954103
/kiss/odometry,nav_msgs/msg/Odometry,1784312962449508448,1784312962.449508429,7.721577004,1784134666722639177,1784134666.722639084,-0.020377745362
/kiss/odometry,nav_msgs/msg/Odometry,1784312962573058311,1784312962.573058367,7.845126867,1784134666822599198,1784134666.822599173,-0.019462243306
/kiss/odometry,nav_msgs/msg/Odometry,1784312962707376777,1784312962.707376957,7.979445333,1784134666923538776,1784134666.923538685,-0.018891987680
/kiss/odometry,nav_msgs/msg/Odometry,1784312962846160960,1784312962.846160889,8.118229516,1784134667023631377,1784134667.023631334,-0.020146075659
/kiss/odometry,nav_msgs/msg/Odometry,1784312962975445906,1784312962.975445986,8.247514462,1784134667122565806,1784134667.122565985,-0.021520101938
/kiss/odometry,nav_msgs/msg/Odometry,1784312963126428484,1784312963.126428366,8.398497040,1784134667223510349,1784134667.223510265,-0.020782673578
/kiss/odometry,nav_msgs/msg/Odometry,1784312963247226502,1784312963.247226715,8.519295058,1784134667323646632,1784134667.323646784,-0.020169155530
/kiss/odometry,nav_msgs/msg/Odometry,1784312963379326934,1784312963.379327059,8.651395490,1784134667423610878,1784134667.423610926,-0.019318818410
/kiss/odometry,nav_msgs/msg/Odometry,1784312963509112259,1784312963.509112358,8.781180815,1784134667522701098,1784134667.522701025,-0.019509997737
/kiss/odometry,nav_msgs/msg/Odometry,1784312963638121360,1784312963.638121367,8.910189916,1784134667623603558,1784134667.623603344,-0.020319112232
/kiss/odometry,nav_msgs/msg/Odometry,1784312963789945852,1784312963.789945841,9.062014408,1784134667723585699,1784134667.723585844,-0.019949155474
/kiss/odometry,nav_msgs/msg/Odometry,1784312963936420443,1784312963.936420441,9.208488999,1784134667823443247,1784134667.823443174,-0.018412729390
/kiss/odometry,nav_msgs/msg/Odometry,1784312964072200080,1784312964.072200298,9.344268636,1784134667923640668,1784134667.923640490,-0.017568712405
/kiss/odometry,nav_msgs/msg/Odometry,1784312964204459481,1784312964.204459429,9.476528037,1784134668023574020,1784134668.023574114,-0.018752860508
/kiss/odometry,nav_msgs/msg/Odometry,1784312964342928085,1784312964.342928171,9.614996641,1784134668123635574,1784134668.123635530,-0.020615421095
/spool_cable_odom,nav_msgs/msg/Odometry,1784312964458666274,1784312964.458666325,9.730734830,1784134666993845264,1784134666.993845224,0.000000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784312964458681044,1784312964.458681107,9.730749600,1784134667093884248,1784134667.093884230,0.000000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784312964458685444,1784312964.458685398,9.730754000,1784134667243781492,1784134667.243781328,0.000000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784312964458688804,1784312964.458688736,9.730757360,1784134667343727941,1784134667.343727827,0.000000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784312964458692129,1784312964.458692074,9.730760685,1784134667393898848,1784134667.393898726,0.000000000000
/spool_cable_odom,nav_msgs/msg/Odometry,1784312964458695284,1784312964.458695173,9.730763840,1784134667493791049,1784134667.493790865,0.000000000000
